labor_id,warehouse_id,date,shift,headcount_scheduled,headcount_actual,regular_hours,overtime_hours,hourly_rate,labor_cost
LBR-801828,WH-AUH-01,2026-03-02,Morning,8,8,64.0,0.0,14.5,928.0
LBR-801829,WH-AUH-01,2026-03-02,Evening,8,7,56.0,0.0,14.5,812.0
LBR-801830,WH-AUH-01,2026-03-02,Night,8,7,56.0,0.0,14.5,812.0
LBR-801831,WH-SHJ-01,2026-03-02,Morning,6,6,48.0,0.0,14.5,696.0
LBR-801832,WH-SHJ-01,2026-03-02,Evening,6,7,56.0,2.0,14.5,855.5
LBR-801833,WH-SHJ-01,2026-03-02,Night,6,6,48.0,0.0,14.5,696.0
LBR-801834,WH-DWC-01,2026-03-02,Morning,12,13,104.0,0.0,14.5,1508.0
LBR-801835,WH-DWC-01,2026-03-02,Evening,12,12,96.0,1.5,14.5,1424.62
LBR-801836,WH-DWC-01,2026-03-02,Night,12,12,96.0,0.0,14.5,1392.0
LBR-801837,WH-DXB-01,2026-03-03,Morning,18,19,152.0,2.0,14.5,2247.5
LBR-801838,WH-DXB-01,2026-03-03,Evening,18,18,144.0,0.0,14.5,2088.0
LBR-801839,WH-DXB-01,2026-03-03,Night,18,19,152.0,2.0,14.5,2247.5
LBR-801840,WH-AUH-01,2026-03-03,Morning,8,8,64.0,2.0,14.5,971.5
LBR-801841,WH-AUH-01,2026-03-03,Evening,8,7,56.0,2.0,14.5,855.5
LBR-801842,WH-AUH-01,2026-03-03,Night,8,7,56.0,2.0,14.5,855.5
LBR-801843,WH-SHJ-01,2026-03-03,Morning,6,7,56.0,0.0,14.5,812.0
LBR-801844,WH-SHJ-01,2026-03-03,Evening,6,6,48.0,2.0,14.5,739.5
LBR-801845,WH-SHJ-01,2026-03-03,Night,6,6,48.0,2.0,14.5,739.5
LBR-801846,WH-DWC-01,2026-03-03,Morning,12,12,96.0,2.0,14.5,1435.5
LBR-801847,WH-DWC-01,2026-03-03,Evening,12,13,104.0,0.0,14.5,1508.0
LBR-801848,WH-DWC-01,2026-03-03,Night,12,13,104.0,2.0,14.5,1551.5
LBR-801849,WH-DXB-01,2026-03-04,Morning,18,18,144.0,1.5,14.5,2120.62
LBR-801850,WH-DXB-01,2026-03-04,Evening,18,19,152.0,0.0,14.5,2204.0
LBR-801851,WH-DXB-01,2026-03-04,Night,18,18,144.0,1.5,14.5,2120.62
LBR-801852,WH-AUH-01,2026-03-04,Morning,8,9,72.0,0.0,14.5,1044.0
LBR-801853,WH-AUH-01,2026-03-04,Evening,8,7,56.0,0.0,14.5,812.0
LBR-801854,WH-AUH-01,2026-03-04,Night,8,9,72.0,2.0,14.5,1087.5
LBR-801855,WH-SHJ-01,2026-03-04,Morning,6,6,48.0,0.0,14.5,696.0
LBR-801856,WH-SHJ-01,2026-03-04,Evening,6,6,48.0,1.5,14.5,728.62
LBR-801857,WH-SHJ-01,2026-03-04,Night,6,7,56.0,1.5,14.5,844.62
LBR-801858,WH-DWC-01,2026-03-04,Morning,12,11,88.0,2.0,14.5,1319.5
LBR-801859,WH-DWC-01,2026-03-04,Evening,12,12,96.0,0.0,14.5,1392.0
LBR-801860,WH-DWC-01,2026-03-04,Night,12,11,88.0,1.5,14.5,1308.62
LBR-801861,WH-DXB-01,2026-03-05,Morning,18,18,144.0,0.0,14.5,2088.0
LBR-801862,WH-DXB-01,2026-03-05,Evening,18,18,144.0,1.5,14.5,2120.62
LBR-801863,WH-DXB-01,2026-03-05,Night,18,18,144.0,0.0,14.5,2088.0
LBR-801864,WH-AUH-01,2026-03-05,Morning,8,9,72.0,0.0,14.5,1044.0
LBR-801865,WH-AUH-01,2026-03-05,Evening,8,9,72.0,0.0,14.5,1044.0
LBR-801866,WH-AUH-01,2026-03-05,Night,8,8,64.0,0.0,14.5,928.0
LBR-801867,WH-SHJ-01,2026-03-05,Morning,6,6,48.0,0.0,14.5,696.0
LBR-801868,WH-SHJ-01,2026-03-05,Evening,6,5,40.0,0.0,14.5,580.0
LBR-801869,WH-SHJ-01,2026-03-05,Night,6,6,48.0,0.0,14.5,696.0
LBR-801870,WH-DWC-01,2026-03-05,Morning,12,12,96.0,0.0,14.5,1392.0
LBR-801871,WH-DWC-01,2026-03-05,Evening,12,12,96.0,2.0,14.5,1435.5
LBR-801872,WH-DWC-01,2026-03-05,Night,12,13,104.0,2.0,14.5,1551.5
LBR-801873,WH-DXB-01,2026-03-06,Morning,10,11,88.0,0.0,14.5,1276.0
LBR-801874,WH-DXB-01,2026-03-06,Evening,10,11,88.0,2.0,14.5,1319.5
LBR-801875,WH-DXB-01,2026-03-06,Night,10,9,72.0,0.0,14.5,1044.0
LBR-801876,WH-AUH-01,2026-03-06,Morning,4,5,40.0,1.5,14.5,612.62
LBR-801877,WH-AUH-01,2026-03-06,Evening,4,4,32.0,1.5,14.5,496.62
LBR-801878,WH-AUH-01,2026-03-06,Night,4,4,32.0,2.0,14.5,507.5
LBR-801879,WH-SHJ-01,2026-03-06,Morning,3,3,24.0,0.0,14.5,348.0
LBR-801880,WH-SHJ-01,2026-03-06,Evening,3,3,24.0,0.0,14.5,348.0
LBR-801881,WH-SHJ-01,2026-03-06,Night,3,3,24.0,0.0,14.5,348.0
LBR-801882,WH-DWC-01,2026-03-06,Morning,7,8,64.0,1.5,14.5,960.62
LBR-801883,WH-DWC-01,2026-03-06,Evening,7,7,56.0,1.5,14.5,844.62
LBR-801884,WH-DWC-01,2026-03-06,Night,7,6,48.0,2.0,14.5,739.5
LBR-801885,WH-DXB-01,2026-03-07,Morning,10,10,80.0,0.0,14.5,1160.0
LBR-801886,WH-DXB-01,2026-03-07,Evening,10,9,72.0,1.5,14.5,1076.62
LBR-801887,WH-DXB-01,2026-03-07,Night,10,11,88.0,0.0,14.5,1276.0
LBR-801888,WH-AUH-01,2026-03-07,Morning,4,5,40.0,0.0,14.5,580.0
LBR-801889,WH-AUH-01,2026-03-07,Evening,4,4,32.0,2.0,14.5,507.5
LBR-801890,WH-AUH-01,2026-03-07,Night,4,4,32.0,1.5,14.5,496.62
LBR-801891,WH-SHJ-01,2026-03-07,Morning,3,3,24.0,0.0,14.5,348.0
LBR-801892,WH-SHJ-01,2026-03-07,Evening,3,4,32.0,0.0,14.5,464.0
LBR-801893,WH-SHJ-01,2026-03-07,Night,3,4,32.0,0.0,14.5,464.0
LBR-801894,WH-DWC-01,2026-03-07,Morning,7,6,48.0,0.0,14.5,696.0
LBR-801895,WH-DWC-01,2026-03-07,Evening,7,7,56.0,1.5,14.5,844.62
LBR-801896,WH-DWC-01,2026-03-07,Night,7,7,56.0,0.0,14.5,812.0
LBR-801897,WH-DXB-01,2026-03-08,Morning,18,19,152.0,0.0,14.5,2204.0
LBR-801898,WH-DXB-01,2026-03-08,Evening,18,18,144.0,0.0,14.5,2088.0
LBR-801899,WH-DXB-01,2026-03-08,Night,18,17,136.0,2.0,14.5,2015.5
LBR-801900,WH-AUH-01,2026-03-08,Morning,8,8,64.0,0.0,14.5,928.0
LBR-801901,WH-AUH-01,2026-03-08,Evening,8,9,72.0,0.0,14.5,1044.0
LBR-801902,WH-AUH-01,2026-03-08,Night,8,7,56.0,0.0,14.5,812.0
LBR-801903,WH-SHJ-01,2026-03-08,Morning,6,6,48.0,1.5,14.5,728.62
LBR-801904,WH-SHJ-01,2026-03-08,Evening,6,5,40.0,1.5,14.5,612.62
LBR-801905,WH-SHJ-01,2026-03-08,Night,6,6,48.0,1.5,14.5,728.62
LBR-801906,WH-DWC-01,2026-03-08,Morning,12,11,88.0,0.0,14.5,1276.0
LBR-801907,WH-DWC-01,2026-03-08,Evening,12,12,96.0,1.5,14.5,1424.62
LBR-801908,WH-DWC-01,2026-03-08,Night,12,11,88.0,0.0,14.5,1276.0
LBR-801909,WH-DXB-01,2026-03-09,Morning,18,18,144.0,1.5,14.5,2120.62
LBR-801910,WH-DXB-01,2026-03-09,Evening,18,17,136.0,1.5,14.5,2004.62
LBR-801911,WH-DXB-01,2026-03-09,Night,18,17,136.0,1.5,14.5,2004.62
LBR-801912,WH-AUH-01,2026-03-09,Morning,8,7,56.0,2.0,14.5,855.5
LBR-801913,WH-AUH-01,2026-03-09,Evening,8,7,56.0,2.0,14.5,855.5
LBR-801914,WH-AUH-01,2026-03-09,Night,8,7,56.0,0.0,14.5,812.0
LBR-801915,WH-SHJ-01,2026-03-09,Morning,6,6,48.0,2.0,14.5,739.5
LBR-801916,WH-SHJ-01,2026-03-09,Evening,6,6,48.0,1.5,14.5,728.62
LBR-801917,WH-SHJ-01,2026-03-09,Night,6,6,48.0,0.0,14.5,696.0
LBR-801918,WH-DWC-01,2026-03-09,Morning,12,12,96.0,2.0,14.5,1435.5
LBR-801919,WH-DWC-01,2026-03-09,Evening,12,12,96.0,0.0,14.5,1392.0
LBR-801920,WH-DWC-01,2026-03-09,Night,12,12,96.0,0.0,14.5,1392.0
LBR-801921,WH-DXB-01,2026-03-10,Morning,18,19,152.0,0.0,14.5,2204.0
LBR-801922,WH-DXB-01,2026-03-10,Evening,18,19,152.0,2.0,14.5,2247.5
LBR-801923,WH-DXB-01,2026-03-10,Night,18,17,136.0,1.5,14.5,2004.62
LBR-801924,WH-AUH-01,2026-03-10,Morning,8,8,64.0,1.5,14.5,960.62
LBR-801925,WH-AUH-01,2026-03-10,Evening,8,8,64.0,0.0,14.5,928.0
LBR-801926,WH-AUH-01,2026-03-10,Night,8,7,56.0,0.0,14.5,812.0
LBR-801927,WH-SHJ-01,2026-03-10,Morning,6,5,40.0,1.5,14.5,612.62
LBR-801928,WH-SHJ-01,2026-03-10,Evening,6,6,48.0,0.0,14.5,696.0
LBR-801929,WH-SHJ-01,2026-03-10,Night,6,7,56.0,0.0,14.5,812.0
LBR-801930,WH-DWC-01,2026-03-10,Morning,12,11,88.0,0.0,14.5,1276.0
LBR-801931,WH-DWC-01,2026-03-10,Evening,12,12,96.0,0.0,14.5,1392.0
LBR-801932,WH-DWC-01,2026-03-10,Night,12,12,96.0,0.0,14.5,1392.0
LBR-801933,WH-DXB-01,2026-03-11,Morning,18,19,152.0,1.5,14.5,2236.62
LBR-801934,WH-DXB-01,2026-03-11,Evening,18,18,144.0,2.0,14.5,2131.5
LBR-801935,WH-DXB-01,2026-03-11,Night,18,18,144.0,1.5,14.5,2120.62
LBR-801936,WH-AUH-01,2026-03-11,Morning,8,8,64.0,2.0,14.5,971.5
LBR-801937,WH-AUH-01,2026-03-11,Evening,8,8,64.0,1.5,14.5,960.62
LBR-801938,WH-AUH-01,2026-03-11,Night,8,8,64.0,1.5,14.5,960.62
LBR-801939,WH-SHJ-01,2026-03-11,Morning,6,7,56.0,1.5,14.5,844.62
LBR-801940,WH-SHJ-01,2026-03-11,Evening,6,6,48.0,0.0,14.5,696.0
LBR-801941,WH-SHJ-01,2026-03-11,Night,6,6,48.0,1.5,14.5,728.62
LBR-801942,WH-DWC-01,2026-03-11,Morning,12,13,104.0,1.5,14.5,1540.62
LBR-801943,WH-DWC-01,2026-03-11,Evening,12,13,104.0,0.0,14.5,1508.0
LBR-801944,WH-DWC-01,2026-03-11,Night,12,12,96.0,1.5,14.5,1424.62
LBR-801945,WH-DXB-01,2026-03-12,Morning,18,17,136.0,0.0,14.5,1972.0
LBR-801946,WH-DXB-01,2026-03-12,Evening,18,19,152.0,0.0,14.5,2204.0
LBR-801947,WH-DXB-01,2026-03-12,Night,18,18,144.0,0.0,14.5,2088.0
LBR-801948,WH-AUH-01,2026-03-12,Morning,8,9,72.0,0.0,14.5,1044.0
LBR-801949,WH-AUH-01,2026-03-12,Evening,8,8,64.0,1.5,14.5,960.62
LBR-801950,WH-AUH-01,2026-03-12,Night,8,8,64.0,0.0,14.5,928.0
LBR-801951,WH-SHJ-01,2026-03-12,Morning,6,6,48.0,1.5,14.5,728.62
LBR-801952,WH-SHJ-01,2026-03-12,Evening,6,6,48.0,1.5,14.5,728.62
LBR-801953,WH-SHJ-01,2026-03-12,Night,6,6,48.0,2.0,14.5,739.5
LBR-801954,WH-DWC-01,2026-03-12,Morning,12,12,96.0,2.0,14.5,1435.5
LBR-801955,WH-DWC-01,2026-03-12,Evening,12,11,88.0,2.0,14.5,1319.5
LBR-801956,WH-DWC-01,2026-03-12,Night,12,12,96.0,1.5,14.5,1424.62
LBR-801957,WH-DXB-01,2026-03-13,Morning,10,11,88.0,2.0,14.5,1319.5
LBR-801958,WH-DXB-01,2026-03-13,Evening,10,10,80.0,2.0,14.5,1203.5
LBR-801959,WH-DXB-01,2026-03-13,Night,10,11,88.0,0.0,14.5,1276.0
LBR-801960,WH-AUH-01,2026-03-13,Morning,4,4,32.0,0.0,14.5,464.0
LBR-801961,WH-AUH-01,2026-03-13,Evening,4,4,32.0,2.0,14.5,507.5
LBR-801962,WH-AUH-01,2026-03-13,Night,4,4,32.0,1.5,14.5,496.62
LBR-801963,WH-SHJ-01,2026-03-13,Morning,3,3,24.0,0.0,14.5,348.0
LBR-801964,WH-SHJ-01,2026-03-13,Evening,3,4,32.0,0.0,14.5,464.0
LBR-801965,WH-SHJ-01,2026-03-13,Night,3,3,24.0,0.0,14.5,348.0
LBR-801966,WH-DWC-01,2026-03-13,Morning,7,7,56.0,0.0,14.5,812.0
LBR-801967,WH-DWC-01,2026-03-13,Evening,7,7,56.0,1.5,14.5,844.62
LBR-801968,WH-DWC-01,2026-03-13,Night,7,7,56.0,0.0,14.5,812.0
LBR-801969,WH-DXB-01,2026-03-14,Morning,10,10,80.0,0.0,14.5,1160.0
LBR-801970,WH-DXB-01,2026-03-14,Evening,10,10,80.0,0.0,14.5,1160.0
LBR-801971,WH-DXB-01,2026-03-14,Night,10,9,72.0,1.5,14.5,1076.62
LBR-801972,WH-AUH-01,2026-03-14,Morning,4,5,40.0,0.0,14.5,580.0
LBR-801973,WH-AUH-01,2026-03-14,Evening,4,5,40.0,0.0,14.5,580.0
LBR-801974,WH-AUH-01,2026-03-14,Night,4,4,32.0,0.0,14.5,464.0
LBR-801975,WH-SHJ-01,2026-03-14,Morning,3,2,16.0,0.0,14.5,232.0
LBR-801976,WH-SHJ-01,2026-03-14,Evening,3,4,32.0,0.0,14.5,464.0
LBR-801977,WH-SHJ-01,2026-03-14,Night,3,2,16.0,2.0,14.5,275.5
LBR-801978,WH-DWC-01,2026-03-14,Morning,7,8,64.0,0.0,14.5,928.0
LBR-801979,WH-DWC-01,2026-03-14,Evening,7,7,56.0,1.5,14.5,844.62
LBR-801980,WH-DWC-01,2026-03-14,Night,7,7,56.0,0.0,14.5,812.0
LBR-801981,WH-DXB-01,2026-03-15,Morning,18,18,144.0,0.0,14.5,2088.0
LBR-801982,WH-DXB-01,2026-03-15,Evening,18,18,144.0,0.0,14.5,2088.0
LBR-801983,WH-DXB-01,2026-03-15,Night,18,18,144.0,1.5,14.5,2120.62
LBR-801984,WH-AUH-01,2026-03-15,Morning,8,9,72.0,0.0,14.5,1044.0
LBR-801985,WH-AUH-01,2026-03-15,Evening,8,7,56.0,0.0,14.5,812.0
LBR-801986,WH-AUH-01,2026-03-15,Night,8,9,72.0,2.0,14.5,1087.5
LBR-801987,WH-SHJ-01,2026-03-15,Morning,6,6,48.0,1.5,14.5,728.62
LBR-801988,WH-SHJ-01,2026-03-15,Evening,6,7,56.0,2.0,14.5,855.5
LBR-801989,WH-SHJ-01,2026-03-15,Night,6,5,40.0,0.0,14.5,580.0
LBR-801990,WH-DWC-01,2026-03-15,Morning,12,11,88.0,0.0,14.5,1276.0
LBR-801991,WH-DWC-01,2026-03-15,Evening,12,11,88.0,1.5,14.5,1308.62
LBR-801992,WH-DWC-01,2026-03-15,Night,12,12,96.0,0.0,14.5,1392.0
LBR-801993,WH-DXB-01,2026-03-16,Morning,18,19,152.0,0.0,14.5,2204.0
LBR-801994,WH-DXB-01,2026-03-16,Evening,18,19,152.0,0.0,14.5,2204.0
LBR-801995,WH-DXB-01,2026-03-16,Night,18,17,136.0,0.0,14.5,1972.0
LBR-801996,WH-AUH-01,2026-03-16,Morning,8,8,64.0,0.0,14.5,928.0
LBR-801997,WH-AUH-01,2026-03-16,Evening,8,7,56.0,2.0,14.5,855.5
LBR-801998,WH-AUH-01,2026-03-16,Night,8,8,64.0,1.5,14.5,960.62
LBR-801999,WH-SHJ-01,2026-03-16,Morning,6,6,48.0,1.5,14.5,728.62
LBR-802000,WH-SHJ-01,2026-03-16,Evening,6,7,56.0,0.0,14.5,812.0
LBR-802001,WH-SHJ-01,2026-03-16,Night,6,6,48.0,2.0,14.5,739.5
LBR-802002,WH-DWC-01,2026-03-16,Morning,12,12,96.0,2.0,14.5,1435.5
LBR-802003,WH-DWC-01,2026-03-16,Evening,12,12,96.0,2.0,14.5,1435.5
LBR-802004,WH-DWC-01,2026-03-16,Night,12,11,88.0,1.5,14.5,1308.62
LBR-802005,WH-DXB-01,2026-03-17,Morning,18,19,152.0,2.0,14.5,2247.5
LBR-802006,WH-DXB-01,2026-03-17,Evening,18,18,144.0,2.0,14.5,2131.5
LBR-802007,WH-DXB-01,2026-03-17,Night,18,18,144.0,0.0,14.5,2088.0
LBR-802008,WH-AUH-01,2026-03-17,Morning,8,8,64.0,0.0,14.5,928.0
LBR-802009,WH-AUH-01,2026-03-17,Evening,8,8,64.0,0.0,14.5,928.0
LBR-802010,WH-AUH-01,2026-03-17,Night,8,9,72.0,1.5,14.5,1076.62
LBR-802011,WH-SHJ-01,2026-03-17,Morning,6,7,56.0,0.0,14.5,812.0
LBR-802012,WH-SHJ-01,2026-03-17,Evening,6,5,40.0,2.0,14.5,623.5
LBR-802013,WH-SHJ-01,2026-03-17,Night,6,6,48.0,0.0,14.5,696.0
LBR-802014,WH-DWC-01,2026-03-17,Morning,12,12,96.0,0.0,14.5,1392.0
LBR-802015,WH-DWC-01,2026-03-17,Evening,12,12,96.0,1.5,14.5,1424.62
LBR-802016,WH-DWC-01,2026-03-17,Night,12,12,96.0,0.0,14.5,1392.0
LBR-802017,WH-DXB-01,2026-03-18,Morning,18,17,136.0,1.5,14.5,2004.62
LBR-802018,WH-DXB-01,2026-03-18,Evening,18,18,144.0,1.5,14.5,2120.62
LBR-802019,WH-DXB-01,2026-03-18,Night,18,17,136.0,0.0,14.5,1972.0
LBR-802020,WH-AUH-01,2026-03-18,Morning,8,8,64.0,0.0,14.5,928.0
LBR-802021,WH-AUH-01,2026-03-18,Evening,8,8,64.0,0.0,14.5,928.0
LBR-802022,WH-AUH-01,2026-03-18,Night,8,8,64.0,1.5,14.5,960.62
LBR-802023,WH-SHJ-01,2026-03-18,Morning,6,6,48.0,2.0,14.5,739.5
LBR-802024,WH-SHJ-01,2026-03-18,Evening,6,5,40.0,2.0,14.5,623.5
LBR-802025,WH-SHJ-01,2026-03-18,Night,6,5,40.0,2.0,14.5,623.5
LBR-802026,WH-DWC-01,2026-03-18,Morning,12,12,96.0,0.0,14.5,1392.0
LBR-802027,WH-DWC-01,2026-03-18,Evening,12,12,96.0,2.0,14.5,1435.5
LBR-802028,WH-DWC-01,2026-03-18,Night,12,12,96.0,0.0,14.5,1392.0
LBR-802029,WH-DXB-01,2026-03-19,Morning,18,17,136.0,0.0,14.5,1972.0
LBR-802030,WH-DXB-01,2026-03-19,Evening,18,17,136.0,1.5,14.5,2004.62
LBR-802031,WH-DXB-01,2026-03-19,Night,18,17,136.0,1.5,14.5,2004.62
LBR-802032,WH-AUH-01,2026-03-19,Morning,8,8,64.0,0.0,14.5,928.0
LBR-802033,WH-AUH-01,2026-03-19,Evening,8,8,64.0,2.0,14.5,971.5
LBR-802034,WH-AUH-01,2026-03-19,Night,8,8,64.0,0.0,14.5,928.0
LBR-802035,WH-SHJ-01,2026-03-19,Morning,6,6,48.0,0.0,14.5,696.0
LBR-802036,WH-SHJ-01,2026-03-19,Evening,6,7,56.0,1.5,14.5,844.62
LBR-802037,WH-SHJ-01,2026-03-19,Night,6,6,48.0,2.0,14.5,739.5
LBR-802038,WH-DWC-01,2026-03-19,Morning,12,12,96.0,1.5,14.5,1424.62
LBR-802039,WH-DWC-01,2026-03-19,Evening,12,12,96.0,1.5,14.5,1424.62
LBR-802040,WH-DWC-01,2026-03-19,Night,12,12,96.0,2.0,14.5,1435.5
LBR-802041,WH-DXB-01,2026-03-20,Morning,10,10,80.0,0.0,14.5,1160.0
LBR-802042,WH-DXB-01,2026-03-20,Evening,10,10,80.0,2.0,14.5,1203.5
LBR-802043,WH-DXB-01,2026-03-20,Night,10,10,80.0,0.0,14.5,1160.0
LBR-802044,WH-AUH-01,2026-03-20,Morning,4,4,32.0,0.0,14.5,464.0
LBR-802045,WH-AUH-01,2026-03-20,Evening,4,3,24.0,2.0,14.5,391.5
LBR-802046,WH-AUH-01,2026-03-20,Night,4,3,24.0,1.5,14.5,380.62
LBR-802047,WH-SHJ-01,2026-03-20,Morning,3,4,32.0,1.5,14.5,496.62
LBR-802048,WH-SHJ-01,2026-03-20,Evening,3,3,24.0,1.5,14.5,380.62
LBR-802049,WH-SHJ-01,2026-03-20,Night,3,2,16.0,0.0,14.5,232.0
LBR-802050,WH-DWC-01,2026-03-20,Morning,7,7,56.0,2.0,14.5,855.5
LBR-802051,WH-DWC-01,2026-03-20,Evening,7,7,56.0,1.5,14.5,844.62
LBR-802052,WH-DWC-01,2026-03-20,Night,7,7,56.0,2.0,14.5,855.5
LBR-802053,WH-DXB-01,2026-03-21,Morning,10,10,80.0,2.0,14.5,1203.5
LBR-802054,WH-DXB-01,2026-03-21,Evening,10,10,80.0,0.0,14.5,1160.0
LBR-802055,WH-DXB-01,2026-03-21,Night,10,9,72.0,0.0,14.5,1044.0
LBR-802056,WH-AUH-01,2026-03-21,Morning,4,5,40.0,2.0,14.5,623.5
LBR-802057,WH-AUH-01,2026-03-21,Evening,4,5,40.0,2.0,14.5,623.5
LBR-802058,WH-AUH-01,2026-03-21,Night,4,4,32.0,0.0,14.5,464.0
LBR-802059,WH-SHJ-01,2026-03-21,Morning,3,4,32.0,0.0,14.5,464.0
LBR-802060,WH-SHJ-01,2026-03-21,Evening,3,3,24.0,0.0,14.5,348.0
LBR-802061,WH-SHJ-01,2026-03-21,Night,3,3,24.0,0.0,14.5,348.0
LBR-802062,WH-DWC-01,2026-03-21,Morning,7,6,48.0,1.5,14.5,728.62
LBR-802063,WH-DWC-01,2026-03-21,Evening,7,8,64.0,1.5,14.5,960.62
LBR-802064,WH-DWC-01,2026-03-21,Night,7,7,56.0,0.0,14.5,812.0
LBR-802065,WH-DXB-01,2026-03-22,Morning,18,17,136.0,0.0,14.5,1972.0
LBR-802066,WH-DXB-01,2026-03-22,Evening,18,19,152.0,0.0,14.5,2204.0
LBR-802067,WH-DXB-01,2026-03-22,Night,18,17,136.0,1.5,14.5,2004.62
LBR-802068,WH-AUH-01,2026-03-22,Morning,8,7,56.0,1.5,14.5,844.62
LBR-802069,WH-AUH-01,2026-03-22,Evening,8,8,64.0,1.5,14.5,960.62
LBR-802070,WH-AUH-01,2026-03-22,Night,8,9,72.0,0.0,14.5,1044.0
LBR-802071,WH-SHJ-01,2026-03-22,Morning,6,6,48.0,0.0,14.5,696.0
LBR-802072,WH-SHJ-01,2026-03-22,Evening,6,5,40.0,0.0,14.5,580.0
LBR-802073,WH-SHJ-01,2026-03-22,Night,6,7,56.0,1.5,14.5,844.62
LBR-802074,WH-DWC-01,2026-03-22,Morning,12,11,88.0,2.0,14.5,1319.5
LBR-802075,WH-DWC-01,2026-03-22,Evening,12,11,88.0,0.0,14.5,1276.0
LBR-802076,WH-DWC-01,2026-03-22,Night,12,13,104.0,0.0,14.5,1508.0
LBR-802077,WH-DXB-01,2026-03-23,Morning,18,19,152.0,0.0,14.5,2204.0
LBR-802078,WH-DXB-01,2026-03-23,Evening,18,19,152.0,2.0,14.5,2247.5
LBR-802079,WH-DXB-01,2026-03-23,Night,18,17,136.0,0.0,14.5,1972.0
LBR-802080,WH-AUH-01,2026-03-23,Morning,8,9,72.0,1.5,14.5,1076.62
LBR-802081,WH-AUH-01,2026-03-23,Evening,8,9,72.0,0.0,14.5,1044.0
LBR-802082,WH-AUH-01,2026-03-23,Night,8,8,64.0,1.5,14.5,960.62
LBR-802083,WH-SHJ-01,2026-03-23,Morning,6,6,48.0,0.0,14.5,696.0
LBR-802084,WH-SHJ-01,2026-03-23,Evening,6,6,48.0,1.5,14.5,728.62
LBR-802085,WH-SHJ-01,2026-03-23,Night,6,5,40.0,0.0,14.5,580.0
LBR-802086,WH-DWC-01,2026-03-23,Morning,12,11,88.0,2.0,14.5,1319.5
LBR-802087,WH-DWC-01,2026-03-23,Evening,12,12,96.0,2.0,14.5,1435.5
LBR-802088,WH-DWC-01,2026-03-23,Night,12,12,96.0,0.0,14.5,1392.0
LBR-802089,WH-DXB-01,2026-03-24,Morning,18,17,136.0,1.5,14.5,2004.62
LBR-802090,WH-DXB-01,2026-03-24,Evening,18,18,144.0,0.0,14.5,2088.0
LBR-802091,WH-DXB-01,2026-03-24,Night,18,19,152.0,0.0,14.5,2204.0
LBR-802092,WH-AUH-01,2026-03-24,Morning,8,8,64.0,0.0,14.5,928.0
LBR-802093,WH-AUH-01,2026-03-24,Evening,8,8,64.0,2.0,14.5,971.5
LBR-802094,WH-AUH-01,2026-03-24,Night,8,7,56.0,0.0,14.5,812.0
LBR-802095,WH-SHJ-01,2026-03-24,Morning,6,6,48.0,0.0,14.5,696.0
LBR-802096,WH-SHJ-01,2026-03-24,Evening,6,7,56.0,0.0,14.5,812.0
LBR-802097,WH-SHJ-01,2026-03-24,Night,6,6,48.0,0.0,14.5,696.0
LBR-802098,WH-DWC-01,2026-03-24,Morning,12,13,104.0,1.5,14.5,1540.62
LBR-802099,WH-DWC-01,2026-03-24,Evening,12,12,96.0,0.0,14.5,1392.0
LBR-802100,WH-DWC-01,2026-03-24,Night,12,13,104.0,2.0,14.5,1551.5
LBR-802101,WH-DXB-01,2026-03-25,Morning,18,18,144.0,2.0,14.5,2131.5
LBR-802102,WH-DXB-01,2026-03-25,Evening,18,18,144.0,1.5,14.5,2120.62
LBR-802103,WH-DXB-01,2026-03-25,Night,18,17,136.0,1.5,14.5,2004.62
LBR-802104,WH-AUH-01,2026-03-25,Morning,8,7,56.0,0.0,14.5,812.0
LBR-802105,WH-AUH-01,2026-03-25,Evening,8,8,64.0,0.0,14.5,928.0
LBR-802106,WH-AUH-01,2026-03-25,Night,8,8,64.0,1.5,14.5,960.62
LBR-802107,WH-SHJ-01,2026-03-25,Morning,6,6,48.0,2.0,14.5,739.5
LBR-802108,WH-SHJ-01,2026-03-25,Evening,6,7,56.0,1.5,14.5,844.62
LBR-802109,WH-SHJ-01,2026-03-25,Night,6,6,48.0,0.0,14.5,696.0
LBR-802110,WH-DWC-01,2026-03-25,Morning,12,11,88.0,0.0,14.5,1276.0
LBR-802111,WH-DWC-01,2026-03-25,Evening,12,12,96.0,0.0,14.5,1392.0
LBR-802112,WH-DWC-01,2026-03-25,Night,12,12,96.0,0.0,14.5,1392.0
LBR-802113,WH-DXB-01,2026-03-26,Morning,18,18,144.0,2.0,14.5,2131.5
LBR-802114,WH-DXB-01,2026-03-26,Evening,18,17,136.0,0.0,14.5,1972.0
LBR-802115,WH-DXB-01,2026-03-26,Night,18,17,136.0,0.0,14.5,1972.0
LBR-802116,WH-AUH-01,2026-03-26,Morning,8,8,64.0,0.0,14.5,928.0
LBR-802117,WH-AUH-01,2026-03-26,Evening,8,7,56.0,0.0,14.5,812.0
LBR-802118,WH-AUH-01,2026-03-26,Night,8,8,64.0,0.0,14.5,928.0
LBR-802119,WH-SHJ-01,2026-03-26,Morning,6,5,40.0,2.0,14.5,623.5
LBR-802120,WH-SHJ-01,2026-03-26,Evening,6,6,48.0,0.0,14.5,696.0
LBR-802121,WH-SHJ-01,2026-03-26,Night,6,5,40.0,1.5,14.5,612.62
